"id_vmpp";"codigo_obm";"nome_vmp";"vmp_nome";"qtd_vmp";"un_qtd_vmp";"catmats"
"551934";"@brasil74546808228";"Orfenadrina 35 mg + Dipirona 300 mg + Cafeína 50 mg comprimido x 36 comprimidos";"Orfenadrina 35 mg + Dipirona 300 mg + Cafeína 50 mg comprimido";"36,000";"comprimido";
"551933";"@brasil53267970160";"Orfenadrina 35 mg + Dipirona 300 mg + Cafeína 50 mg comprimido x 360 comprimidos";"Orfenadrina 35 mg + Dipirona 300 mg + Cafeína 50 mg comprimido";"360,000";"comprimido";
"551936";"@brasil55870170346";"Orfenadrina 35 mg + Dipirona 300 mg + Cafeína 50 mg comprimido x 4 comprimidos";"Orfenadrina 35 mg + Dipirona 300 mg + Cafeína 50 mg comprimido";"4,000";"comprimido";
"551935";"@brasil34908152430";"Orfenadrina 35 mg + Paracetamol 450 mg + Cafeína 50 mg comprimido x 12 comprimidos";"Orfenadrina 35 mg + Paracetamol 450 mg + Cafeína 50 mg comprimido";"12,000";"comprimido";
"551937";"@brasil24540295611";"Orfenadrina 35 mg + Paracetamol 450 mg + Cafeína 50 mg comprimido x 120 comprimidos";"Orfenadrina 35 mg + Paracetamol 450 mg + Cafeína 50 mg comprimido";"120,000";"comprimido";
"551938";"@brasil16229620568";"Orfenadrina 35 mg + Paracetamol 450 mg + Cafeína 50 mg comprimido x 200 comprimidos";"Orfenadrina 35 mg + Paracetamol 450 mg + Cafeína 50 mg comprimido";"200,000";"comprimido";
"566946";"@brasil32883051510";"Orfenadrina 35 mg/mL + Dipirona 300 mg/mL + Cafeína 50 mg/mL solução oral x 20 mL";"Orfenadrina 35 mg/mL + Dipirona 300 mg/mL + Cafeína 50 mg/mL solução oral";"20,000";"mL (Mililitro)";
"551939";"@brasil28999136175";"Orlistate 120 mg cápsula x 21 cápsulas";"Orlistate 120 mg cápsula";"21,000";"cápsula";
"551949";"@brasil80731168548";"Orlistate 120 mg cápsula x 30 cápsulas";"Orlistate 120 mg cápsula";"30,000";"cápsula";
"551950";"@brasil26596266334";"Orlistate 120 mg cápsula x 42 cápsulas";"Orlistate 120 mg cápsula";"42,000";"cápsula";
"551951";"@brasil19556830108";"Orlistate 120 mg cápsula x 60 cápsulas";"Orlistate 120 mg cápsula";"60,000";"cápsula";
"552005";"@brasil98125825182";"Orlistate 120 mg cápsula x 63 cápsulas";"Orlistate 120 mg cápsula";"63,000";"cápsula";
"551952";"@brasil96713299866";"Orlistate 120 mg cápsula x 84 cápsulas";"Orlistate 120 mg cápsula";"84,000";"cápsula";
"551953";"@brasil39122756259";"Orlistate 120 mg cápsula x 90 cápsulas";"Orlistate 120 mg cápsula";"90,000";"cápsula";
"566945";"@brasil25373180122";"Ornitina 3 g granulado x 10 envelopes";"Ornitina 3 g granulado";"10,000";"envelope";
"566947";"@brasil41249324576";"Oseltamivir 12 mg/mL suspensão oral x 30 g";"Oseltamivir 12 mg/mL suspensão oral";"30,000";"g (Grama)";
"551954";"@brasil80880905155";"Oseltamivir 30 mg cápsula x 10 cápsulas";"Oseltamivir 30 mg cápsula";"10,000";"cápsula";
"551955";"@brasil98727254166";"Oseltamivir 45 mg cápsula x 10 cápsulas";"Oseltamivir 45 mg cápsula";"10,000";"cápsula";
"551962";"@brasil38826862378";"Oseltamivir 75 mg cápsula x 10 cápsulas";"Oseltamivir 75 mg cápsula";"10,000";"cápsula";
"551963";"@brasil20861334769";"Osimertinibe 40 mg comprimido x 30 comprimidos";"Osimertinibe 40 mg comprimido";"30,000";"comprimido";
"551976";"@brasil12873274650";"Osimertinibe 80 mg comprimido x 30 comprimidos";"Osimertinibe 80 mg comprimido";"30,000";"comprimido";
"566948";"@brasil18346944367";"Oxacilina 500 mg pó e diluente para solução para injeção; frasco-ampola x 50 frascos-ampola";"Oxacilina 500 mg pó e diluente para solução para injeção; frasco-ampola";"50,000";"frasco-ampola";
"573693";"@brasil52048581152";"Oxacilina 500 mg pó para solução para injeção; frasco-ampola x 100 frascos-ampola";"Oxacilina 500 mg pó para solução para injeção; frasco-ampola";"100,000";"frasco-ampola";
"573692";"@brasil14344693824";"Oxacilina 500 mg pó para solução para injeção; frasco-ampola x 50 frascos-ampola";"Oxacilina 500 mg pó para solução para injeção; frasco-ampola";"50,000";"frasco-ampola";
"566949";"@brasil80284251635";"Oxaliplatina 100 mg pó para solução para injeção; frasco-ampola x 1 frasco-ampola";"Oxaliplatina 100 mg pó para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"566950";"@brasil40506120526";"Oxaliplatina 100 mg pó para solução para injeção; frasco-ampola x 10 frascos-ampola";"Oxaliplatina 100 mg pó para solução para injeção; frasco-ampola";"10,000";"frasco-ampola";
"566954";"@brasil14863734407";"Oxaliplatina 100 mg/20 mL solução para injeção; frasco-ampola x 1 frasco-ampola";"Oxaliplatina 100 mg/20 mL solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"566951";"@brasil18917033253";"Oxaliplatina 140 mg/28 mL solução para injeção; frasco-ampola x 1 frasco-ampola";"Oxaliplatina 140 mg/28 mL solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"566952";"@brasil64543405740";"Oxaliplatina 200 mg/40 mL solução para injeção; frasco-ampola x 1 frasco-ampola";"Oxaliplatina 200 mg/40 mL solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"566953";"@brasil79471673902";"Oxaliplatina 50 mg pó para solução para injeção; frasco-ampola x 1 frasco-ampola";"Oxaliplatina 50 mg pó para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"566955";"@brasil68440172785";"Oxaliplatina 50 mg pó para solução para injeção; frasco-ampola x 10 frascos-ampola";"Oxaliplatina 50 mg pó para solução para injeção; frasco-ampola";"10,000";"frasco-ampola";
"566957";"@brasil45608068894";"Oxaliplatina 50 mg/10 mL solução para injeção; frasco-ampola x 1 frasco-ampola";"Oxaliplatina 50 mg/10 mL solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"551982";"@brasil91305640060";"Oxcarbazepina 300 mg comprimido x 10 comprimidos";"Oxcarbazepina 300 mg comprimido";"10,000";"comprimido";
"551983";"@brasil55258302470";"Oxcarbazepina 300 mg comprimido x 20 comprimidos";"Oxcarbazepina 300 mg comprimido";"20,000";"comprimido";
"551990";"@brasil16234120892";"Oxcarbazepina 300 mg comprimido x 30 comprimidos";"Oxcarbazepina 300 mg comprimido";"30,000";"comprimido";
"551991";"@brasil63178339482";"Oxcarbazepina 300 mg comprimido x 60 comprimidos";"Oxcarbazepina 300 mg comprimido";"60,000";"comprimido";
"566956";"@brasil89809308974";"Oxcarbazepina 60 mg/mL suspensão oral x 100 mL";"Oxcarbazepina 60 mg/mL suspensão oral";"100,000";"mL (Mililitro)";
"551992";"@brasil85667780796";"Oxcarbazepina 600 mg comprimido x 10 comprimidos";"Oxcarbazepina 600 mg comprimido";"10,000";"comprimido";
"551993";"@brasil82461466291";"Oxcarbazepina 600 mg comprimido x 20 comprimidos";"Oxcarbazepina 600 mg comprimido";"20,000";"comprimido";
"551994";"@brasil17303197449";"Oxcarbazepina 600 mg comprimido x 30 comprimidos";"Oxcarbazepina 600 mg comprimido";"30,000";"comprimido";
"551995";"@brasil33615676980";"Oxcarbazepina 600 mg comprimido x 60 comprimidos";"Oxcarbazepina 600 mg comprimido";"60,000";"comprimido";
"566958";"@brasil68579211233";"Oxibuprocaína 4 mg/mL solução oftálmica x 10 mL";"Oxibuprocaína 4 mg/mL solução oftálmica";"10,000";"mL (Mililitro)";
"551996";"@brasil19428641187";"Oxibutinina 1 mg/mL xarope x 120 mL";"Oxibutinina 1 mg/mL xarope";"120,000";"mL (Mililitro)";
"552004";"@brasil34252984653";"Oxibutinina 10 mg comprimido de liberação prolongada x 15 comprimidos";"Oxibutinina 10 mg comprimido de liberação prolongada";"15,000";"comprimido";
"552036";"@brasil28010871782";"Oxibutinina 10 mg comprimido de liberação prolongada x 30 comprimidos";"Oxibutinina 10 mg comprimido de liberação prolongada";"30,000";"comprimido";
"552006";"@brasil62830183568";"Oxibutinina 5 mg comprimido x 20 comprimidos";"Oxibutinina 5 mg comprimido";"20,000";"comprimido";
"552007";"@brasil90885328769";"Oxibutinina 5 mg comprimido x 30 comprimidos";"Oxibutinina 5 mg comprimido";"30,000";"comprimido";
"552008";"@brasil49533025638";"Oxibutinina 5 mg comprimido x 60 comprimidos";"Oxibutinina 5 mg comprimido";"60,000";"comprimido";
"552021";"@brasil96134662319";"Oxicodona 10 mg comprimido de liberação prolongada x 14 comprimidos";"Oxicodona 10 mg comprimido de liberação prolongada";"14,000";"comprimido";
"552034";"@brasil41843435514";"Oxicodona 10 mg comprimido de liberação prolongada x 28 comprimidos";"Oxicodona 10 mg comprimido de liberação prolongada";"28,000";"comprimido";
"552035";"@brasil71307335854";"Oxicodona 20 mg comprimido de liberação prolongada x 14 comprimidos";"Oxicodona 20 mg comprimido de liberação prolongada";"14,000";"comprimido";
"552037";"@brasil64658423861";"Oxicodona 20 mg comprimido de liberação prolongada x 28 comprimidos";"Oxicodona 20 mg comprimido de liberação prolongada";"28,000";"comprimido";
"552094";"@brasil39084864387";"Oxicodona 40 mg comprimido de liberação prolongada x 14 comprimidos";"Oxicodona 40 mg comprimido de liberação prolongada";"14,000";"comprimido";
"552038";"@brasil83476831958";"Oxicodona 40 mg comprimido de liberação prolongada x 28 comprimidos";"Oxicodona 40 mg comprimido de liberação prolongada";"28,000";"comprimido";
"576816";"@brasil46335353634";"Óxido de Zinco 20% + Cloreto de Benzalcônio 0,5% + Cânfora 5% pomada x 30 g";"Óxido de Zinco 200 mg/g (20%) + Cloreto de Benzalcônio 5 mg/g (0,5%) + Cânfora 50 mg/g (5%) pomada";"30,000";"g (Grama)";
"576817";"@brasil75252207404";"Óxido de Zinco 200 mg/g creme x 135 g";"Óxido de Zinco 200 mg/g creme";"135,000";"g (Grama)";
"576818";"@brasil53783960754";"Óxido de Zinco 200 mg/g creme x 4.500 g";"Óxido de Zinco 200 mg/g creme";"4500,000";"g (Grama)";
"576819";"@brasil96092177725";"Óxido de Zinco 200 mg/g creme x 45 g";"Óxido de Zinco 200 mg/g creme";"45,000";"g (Grama)";
"576820";"@brasil36125310407";"Óxido de Zinco 200 mg/g creme x 5.400 g";"Óxido de Zinco 200 mg/g creme";"5400,000";"g (Grama)";
"576821";"@brasil80262969104";"Óxido de Zinco 200 mg/g creme x 60 g";"Óxido de Zinco 200 mg/g creme";"60,000";"g (Grama)";
"576822";"@brasil70372690008";"Óxido de Zinco 200 mg/g creme x 8.100 g";"Óxido de Zinco 200 mg/g creme";"8100,000";"g (Grama)";
"576823";"@brasil99366369741";"Óxido de Zinco 200 mg/g creme x 90 g";"Óxido de Zinco 200 mg/g creme";"90,000";"g (Grama)";
"566960";"@brasil58106678320";"Oximetazolina 0,25 mg/mL solução nasal x 20 mL";"Oximetazolina 0,25 mg/mL solução nasal";"20,000";"mL (Mililitro)";
"566959";"@brasil31225787067";"Oximetazolina 0,5 mg/mL solução nasal x 10 mL";"Oximetazolina 0,5 mg/mL solução nasal";"10,000";"mL (Mililitro)";
"566961";"@brasil12475529010";"Oximetazolina 0,5 mg/mL solução nasal x 15 mL";"Oximetazolina 0,5 mg/mL solução nasal";"15,000";"mL (Mililitro)";
"566962";"@brasil86184166328";"Oximetazolina 0,5 mg/mL solução nasal x 20 mL";"Oximetazolina 0,5 mg/mL solução nasal";"20,000";"mL (Mililitro)";
"566964";"@brasil60089450218";"Oximetazolina 0,5 mg/mL solução nasal x 30 mL";"Oximetazolina 0,5 mg/mL solução nasal";"30,000";"mL (Mililitro)";
"566963";"@brasil77366381887";"Oximetazolina 0,5 mg/mL solução spray x 10 mL";"Oximetazolina 0,5 mg/mL solução spray";"10,000";"mL (Mililitro)";
"566973";"@brasil33197947289";"Oximetazolina 0,5 mg/mL solução spray x 30 mL";"Oximetazolina 0,5 mg/mL solução spray";"30,000";"mL (Mililitro)";
"552039";"@brasil14655158959";"Oximetolona 50 mg comprimido x 10 comprimidos";"Oximetolona 50 mg comprimido";"10,000";"comprimido";
"552040";"@brasil70716779517";"Oxitetraciclina 30 mg/g + Poliminixa B 10.000 unidades internacionais/g pomada x 15 g";"Oxitetraciclina 30 mg/g + Polimixina B 10.000 unidades/g pomada";"15,000";"g (Grama)";
"552048";"@brasil12021385710";"Oxitetraciclina 5 mg/g + Poliminixa B 10.000 unidades internacionais/g pomada oftálmica x 3,5 g";"Oxitetraciclina 5 mg/g + Poliminixa B 10.000 unidades internacionais/g pomada oftálmica";"3,000";"g (Grama)";
"552056";"@brasil70338439822";"Oxomemazina 0,184 mg/mL + Guaifenesina 5 mg/mL + Paracetamol 2 mg/mL xarope x 100 mL";"Oxomemazina 0,184 mg/mL + Guaifenesina 5 mg/mL + Paracetamol 2 mg/mL xarope";"100,000";"mL (Mililitro)";
"552057";"@brasil97482311694";"Oxomemazina 0,367 mg/mL + Guaifenesina 6,66 mg/mL + Paracetamol 6,66 mg/mL xarope x 100 mL";"Oxomemazina 0,367 mg/mL + Guaifenesina 6,66 mg/mL + Paracetamol 6,66 mg/mL xarope";"100,000";"mL (Mililitro)";
"552072";"@brasil29233601210";"Oxomemazina 0,4 mg/mL + Iodeto de Potássio 20 mg/mL + Benzoato de Sódio 4 mg/mL + Guaifenesina 6 mg/mL xarope x 120 mL";"Oxomemazina 0,4 mg/mL + Iodeto de Potássio 20 mg/mL + Benzoato de Sódio 4 mg/mL + Guaifenesina 6 mg/mL xarope";"120,000";"mL (Mililitro)";
"566965";"@brasil54254702173";"Paclitaxel 100 mg/16,7 mL solução para injeção; frasco-ampola x 1 frasco-ampola";"Paclitaxel 100 mg/16,7 mL solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"566966";"@brasil76812609154";"Paclitaxel 100 mg/16,7 mL solução para injeção; frasco-ampola x 10 frascos-ampola";"Paclitaxel 100 mg/16,7 mL solução para injeção; frasco-ampola";"10,000";"frasco-ampola";
"566967";"@brasil39566107894";"Paclitaxel 100 mg/16,7 mL solução para injeção; frasco-ampola x 20 frascos-ampola";"Paclitaxel 100 mg/16,7 mL solução para injeção; frasco-ampola";"20,000";"frasco-ampola";
"566968";"@brasil71462987178";"Paclitaxel 100 mg/16,7 mL solução para injeção; frasco-ampola x 5 frascos-ampola";"Paclitaxel 100 mg/16,7 mL solução para injeção; frasco-ampola";"5,000";"frasco-ampola";
"566969";"@brasil53338820627";"Paclitaxel 150 mg/25 mL solução para injeção; frasco-ampola x 1 frasco-ampola";"Paclitaxel 150 mg/25 mL solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"566970";"@brasil11323598483";"Paclitaxel 150 mg/25 mL solução para injeção; frasco-ampola x 10 frascos-ampola";"Paclitaxel 150 mg/25 mL solução para injeção; frasco-ampola";"10,000";"frasco-ampola";
"566971";"@brasil16891137247";"Paclitaxel 150 mg/25 mL solução para injeção; frasco-ampola x 5 frascos-ampola";"Paclitaxel 150 mg/25 mL solução para injeção; frasco-ampola";"5,000";"frasco-ampola";
"566972";"@brasil21093590209";"Paclitaxel 250 mg/41,7 mL solução para injeção; frasco-ampola x 1 frasco-ampola";"Paclitaxel 250 mg/41,7 mL solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"566980";"@brasil35647456462";"Paclitaxel 30 mg/5 mL solução para injeção; frasco-ampola x 1 frasco-ampola";"Paclitaxel 30 mg/5 mL solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"566974";"@brasil94357829874";"Paclitaxel 30 mg/5 mL solução para injeção; frasco-ampola x 10 frascos-ampola";"Paclitaxel 30 mg/5 mL solução para injeção; frasco-ampola";"10,000";"frasco-ampola";
"566975";"@brasil78364276207";"Paclitaxel 30 mg/5 mL solução para injeção; frasco-ampola x 20 frascos-ampola";"Paclitaxel 30 mg/5 mL solução para injeção; frasco-ampola";"20,000";"frasco-ampola";
"566976";"@brasil79881875207";"Paclitaxel 30 mg/5 mL solução para injeção; frasco-ampola x 5 frascos-ampola";"Paclitaxel 30 mg/5 mL solução para injeção; frasco-ampola";"5,000";"frasco-ampola";
"573691";"@brasil35442513131";"Paclitaxel 300 mg/50 mL solução para injeção; frasco-ampola x 1 frasco-ampola";"Paclitaxel 300 mg/50 mL solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"566977";"@brasil83861395065";"Paliperidona 100 mg/1 mL suspensão para injeção de liberação prolongada; seringa preenchida x 1 seringa";"Paliperidona 100 mg/1 mL suspensão para injeção de liberação prolongada; seringa preenchida";"1,000";"seringa";
"566979";"@brasil32039053057";"Paliperidona 150 mg/1,5 mL suspensão para injeção de liberação prolongada; seringa preenchida x 1 seringa";"Paliperidona 150 mg/1,5 mL suspensão para injeção de liberação prolongada; seringa preenchida";"1,000";"seringa";
"566982";"@brasil55371107409";"Paliperidona 25 mg/0,25 mL suspensão para injeção de liberação prolongada; seringa preenchida x 1 seringa";"Paliperidona 25 mg/0,25 mL suspensão para injeção de liberação prolongada; seringa preenchida";"1,000";"seringa";
"552073";"@brasil54865244025";"Paliperidona 3 mg comprimido de liberação prolongada x 28 comprimidos";"Paliperidona 3 mg comprimido de liberação prolongada";"28,000";"comprimido";
"552074";"@brasil48465523731";"Paliperidona 3 mg comprimido de liberação prolongada x 7 comprimidos";"Paliperidona 3 mg comprimido de liberação prolongada";"7,000";"comprimido";
"566981";"@brasil42886106920";"Paliperidona 50 mg/0,5 mL suspensão para injeção de liberação prolongada; seringa preenchida x 1 seringa";"Paliperidona 50 mg/0,5 mL suspensão para injeção de liberação prolongada; seringa preenchida";"1,000";"seringa";
"552075";"@brasil11751886042";"Paliperidona 6 mg comprimido de liberação prolongada x 28 comprimidos";"Paliperidona 6 mg comprimido de liberação prolongada";"28,000";"comprimido";
"552103";"@brasil46242957916";"Paliperidona 6 mg comprimido de liberação prolongada x 7 comprimidos";"Paliperidona 6 mg comprimido de liberação prolongada";"7,000";"comprimido";
"566983";"@brasil43202886515";"Paliperidona 75 mg/0,75 mL suspensão para injeção de liberação prolongada; seringa preenchida x 1 seringa";"Paliperidona 75 mg/0,75 mL suspensão para injeção de liberação prolongada; seringa preenchida";"1,000";"seringa";
"552110";"@brasil81677392847";"Paliperidona 9 mg comprimido de liberação prolongada x 28 comprimidos";"Paliperidona 9 mg comprimido de liberação prolongada";"28,000";"comprimido";
"566984";"@brasil39211737837";"Palivizumabe 100 mg pó e diluente para solução injeção; frasco-ampola x 1 frasco-ampola";"Palivizumabe 100 mg pó e diluente para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"566987";"@brasil97579550600";"Palivizumabe 100 mg pó para solução injeção; frasco-ampola x 1 frasco-ampola";"Palivizumabe 100 mg pó para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"566985";"@brasil48312328123";"Palivizumabe 50 mg pó e diluente para solução injeção; frasco-ampola x 1 frasco-ampola";"Palivizumabe 50 mg pó e diluente para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"552111";"@brasil79846361852";"Palmitato de Retinol 5.000 unidades internacionais/g + Colecalciferol 100 unidades internacionais/g + Óxido de Zinco 66 mg/g pomada x 1.250 g";"Retinol 5.000 unidades internacionais/g + Colecalciferol 100 unidades internacionais/g + Óxido de Zinco 66 mg/g pomada";"1250,000";"g (Grama)";
"552112";"@brasil81344317661";"Palmitato de Retinol 5.000 unidades internacionais/g + Colecalciferol 100 unidades internacionais/g + Óxido de Zinco 66 mg/g pomada x 3.750 g";"Retinol 5.000 unidades internacionais/g + Colecalciferol 100 unidades internacionais/g + Óxido de Zinco 66 mg/g pomada";"3750,000";"g (Grama)";
"566986";"@brasil48036565529";"Palonosetrona 0,075 mg/1,5 mL solução para injeção; frasco-ampola x 1 frasco-ampola";"Palonosetrona 0,075 mg/1,5 mL solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
