id_vmp;codigo_obm;nome_vmp;vtm_cod_nome;anvs_cod_nome;snomed;atc_cod_nome;atc_cod_nome;indicador_dose_un;qtd_dose_un;unidade_medida_dose_un;status_prescricao;base_denominacao;vias_adm;formas;ingredientes;catmats;cat_control_esp;ont_form_via;;;;;;;;;;;
398176;@brasil14669796678;Valsartana 160 mg + Hidroclorotiazida 25 mg comprimido e Anlodipino 10 mg comprimido;11912 - Não existe ainda nenhuma associação de VTM para este VMP;2182 - Anti-hipertensivos - Associações medicamentosas;;2182 - hidroclorotiazida; associações contendo;;Não aplicável;;;Produto disponível para prescrição;Produto disponível para prescrição;398178 - Via de administração não aplicável;398177 - Não aplicável;;;398180 - Sem Status de Controle Especial;398179 - Não aplicável;;;;;;;;;;
398186;@brasil19577526466;Valsartana 160 mg + Hidroclorotiazida 25 mg comprimido e Anlodipino 5 mg comprimido;11912 - Não existe ainda nenhuma associação de VTM para este VMP;2182 - Anti-hipertensivos - Associações medicamentosas;;2182 - hidroclorotiazida; associações contendo;;Não aplicável;;;Produto disponível para prescrição;Produto disponível para prescrição;398188 - Via de administração não aplicável;398187 - Não aplicável;;;398190 - Sem Status de Controle Especial;398189 - Não aplicável;;;;;;;;;;
259316;@brasil18915921809;Valsartana 160 mg comprimido;11889 - Valsartana;2524 - Anti-hipertensivos simples;375035005;2524 - valsartana;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;259319 - Oral;259318 - Comprimido;259321 - valsartana - 160.000 - mg (Miligrama);259317 - BR0306145;259322 - Sem Status de Controle Especial;259320 - comprimido.oral;;;;;;;;;;;
791226;@brasil15551518056;Valsartana 320 mg + Anlodipino 10 mg comprimido;11282 - Valsartana + Anlodipino;;;;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;791229 - Oral;791228 - Comprimido;791231 - besilato de anlodipino - 10.000 - mg (Miligrama);791232 - valsartana - 320.000 - mg (Miligrama);791227 - BR0398268;791233 - Sem Status de Controle Especial;791230 - comprimido.oral;;;;;;;;;;
321733;@brasil16005947733;Valsartana 320 mg + Anlodipino 5 mg comprimido;11282 - Valsartana + Anlodipino;;426683004;;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;321736 - Oral;321735 - Comprimido;321738 - besilato de anlodipino - 5.000 - mg (Miligrama);321739 - valsartana - 320.000 - mg (Miligrama);321734 - BR0357063;321740 - Sem Status de Controle Especial;321737 - comprimido.oral;;;;;;;;;;
326808;@brasil10348536585;Valsartana 320 mg + Hidroclorotiazida 12;5 mg comprimido;11890 - Valsartana +  Hidroclorotiazida;2533 - Anti-hipertensivos - Associações medicamentosas;;2533 - valsartana e diuréticos;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;326811 - Oral;326810 - Comprimido;326813 - hidroclorotiazida - 12.000 - mg (Miligrama);326814 - valsartana - 320.000 - mg (Miligrama);326809 - BR0395910;326815 - Sem Status de Controle Especial;326812 - comprimido.oral;;;;;;;;;
398067;@brasil12451115018;Valsartana 320 mg + Hidroclorotiazida 25 mg + Anlodipino 10 mg comprimido;11891 - Valsartana +  Hidroclorotiazida + Anlodipino;;;;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;398070 - Oral;398069 - Comprimido;398072 - valsartana - 320.000 - mg (Miligrama);398073 - hidroclorotiazida - 25.000 - mg (Miligrama);398074 - besilato de anlodipino - 10.000 - mg (Miligrama);398068 - BR0433548;398075 - Sem Status de Controle Especial;398071 - comprimido.oral;;;;;;;;;
326800;@brasil17674292200;Valsartana 320 mg + Hidroclorotiazida 25 mg comprimido;11890 - Valsartana +  Hidroclorotiazida;2533 - Anti-hipertensivos - Associações medicamentosas;;2533 - valsartana e diuréticos;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;326803 - Oral;326802 - Comprimido;326805 - hidroclorotiazida - 25.000 - mg (Miligrama);326806 - valsartana - 320.000 - mg (Miligrama);326801 - BR0395162;326807 - Sem Status de Controle Especial;326804 - comprimido.oral;;;;;;;;;;
259323;@brasil18237484848;Valsartana 320 mg comprimido;11889 - Valsartana;2524 - Anti-hipertensivos simples;376487009;2524 - valsartana;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;259326 - Oral;259325 - Comprimido;259328 - valsartana - 320.000 - mg (Miligrama);259324 - BR0306146;259329 - Sem Status de Controle Especial;259327 - comprimido.oral;;;;;;;;;;;
259286;@brasil15447374837;Valsartana 40 mg comprimido;11889 - Valsartana;2524 - Anti-hipertensivos simples;416515008;2524 - valsartana;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;259289 - Oral;259288 - Comprimido;259291 - valsartana - 40.000 - mg (Miligrama);259287 - BR0376357;259292 - Sem Status de Controle Especial;259290 - comprimido.oral;;;;;;;;;;;
321749;@brasil15993381668;Valsartana 80 mg + Anlodipino 5 mg comprimido;11282 - Valsartana + Anlodipino;;1;1,16E+20;;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;321752 - Oral;321751 - Comprimido;321754 - besilato de anlodipino - 5.000 - mg (Miligrama);321755 - valsartana - 80.000 - mg (Miligrama);321750 - BR0357061;321756 - Sem Status de Controle Especial;321753 - comprimido.oral;;;;;;;;;
326792;@brasil19340974909;Valsartana 80 mg + Hidroclorotiazida 12;5 mg comprimido;11890 - Valsartana +  Hidroclorotiazida;2533 - Anti-hipertensivos - Associações medicamentosas;377488008;2533 - valsartana e diuréticos;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;326795 - Oral;326794 - Comprimido;326797 - hidroclorotiazida - 12.000 - mg (Miligrama);326798 - valsartana - 80.000 - mg (Miligrama);326793 - BR0292790;326799 - Sem Status de Controle Especial;326796 - comprimido.oral;;;;;;;;;
746877;@brasil11911774585;Valsartana 80 mg + Hidroclorotiazida 12;5 mg comprimido e Anlodipino 5 mg comprimido;11912 - Não existe ainda nenhuma associação de VTM para este VMP;2533 - Anti-hipertensivos - Associações medicamentosas;;2533 - valsartana e diuréticos;;Não aplicável;;;Produto disponível para prescrição;Produto disponível para prescrição;746879 - Via de administração não aplicável;746878 - Não aplicável;;;746881 - Sem Status de Controle Especial;746880 - Não aplicável;;;;;;;;;;
259279;@brasil19440317561;Valsartana 80 mg comprimido;11889 - Valsartana;2524 - Anti-hipertensivos simples;375034009;2524 - valsartana;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;259282 - Oral;259281 - Comprimido;259284 - valsartana - 80.000 - mg (Miligrama);259280 - BR0274438;259285 - Sem Status de Controle Especial;259283 - comprimido.oral;;;;;;;;;;;
746822;@brasil11010866109;Vancomicina 1 g pó para solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
499484;@brasil13545530412;Vancomicina 500 mg pó e diluente para solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
499496;@brasil16683154967;Vancomicina 500 mg pó e diluente para solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
746830;@brasil14867034743;Vancomicina 500 mg pó para solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
374829;@brasil16772079835;Vandetanibe 100 mg comprimido;289034 - Vandetanibe;4168 - Antineoplásico;;4168 - vandetanib;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;374831 - Oral;374830 - Comprimido;374833 - vandetanibe - 100.000 - mg (Miligrama);;374834 - Sem Status de Controle Especial;374832 - comprimido.oral;;;;;;;;;;;
374835;@brasil18677690081;Vandetanibe 300 mg comprimido;289034 - Vandetanibe;4168 - Antineoplásico;;4168 - vandetanib;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;374837 - Oral;374836 - Comprimido;374839 - vandetanibe - 300.000 - mg (Miligrama);;374840 - Sem Status de Controle Especial;374838 - comprimido.oral;;;;;;;;;;;
279621;@brasil18993836107;Vardenafila 10 mg comprimido;11892 - Vardenafila;3362 - Vasodilatadores;408021001;3362 - vardenafila;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;279624 - Oral;279623 - Comprimido;279626 - cloridrato de vardenafila tri-hidratado - 10.000 - mg (Miligrama);279622 - BR0335968;279627 - Sem Status de Controle Especial;279625 - comprimido.oral;;;;;;;;;;;
413581;@brasil13198191283;Vardenafila 10 mg comprimido orodispersível;11892 - Vardenafila;3362 - Vasodilatadores;;3362 - vardenafila;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;413583 - Oral;413582 - Comprimido orodispersível;413585 - cloridrato de vardenafila tri-hidratado - 10.000 - mg (Miligrama);;413586 - Sem Status de Controle Especial;413584 - comprimido orodispersível.oral;;;;;;;;;;;
279635;@brasil13161618189;Vardenafila 20 mg comprimido;11892 - Vardenafila;3362 - Vasodilatadores;408034000;3362 - vardenafila;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;279638 - Oral;279637 - Comprimido;279640 - cloridrato de vardenafila tri-hidratado - 20.000 - mg (Miligrama);279636 - BR0335969;279641 - Sem Status de Controle Especial;279639 - comprimido.oral;;;;;;;;;;;
375368;@brasil15089540009;Vardenafila 5 mg comprimido;11892 - Vardenafila;3362 - Vasodilatadores;;3362 - vardenafila;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;375370 - Oral;375369 - Comprimido;375372 - cloridrato de vardenafila tri-hidratado - 5.000 - mg (Miligrama);;375373 - Sem Status de Controle Especial;375371 - comprimido.oral;;;;;;;;;;;
75710;@brasil19752717863;Vareniclina 0;5 mg comprimido;11893 - Vareniclina;;420608002;5220 - vareniclina;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;75713 - Via de administração não aplicável;75712 - Não aplicável;;75711 - BR0340117;75715 - Sem Status de Controle Especial;75714 - Não aplicável;;;;;;;;;;
312612;@brasil13218019597;Vareniclina 1 mg comprimido;11893 - Vareniclina;5220 - Antitabágico;421941008;5220 - vareniclina;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;312615 - Oral;312614 - Comprimido;312617 - tartarato de vareniclina - 1.000 - mg (Miligrama);312613 - BR0340118;312618 - Sem Status de Controle Especial;312616 - comprimido.oral;;;;;;;;;;;
312786;@brasil13226973732;Vareniclina 1 mg comprimido e Vareniclina 0;5 mg comprimido;11893 - Vareniclina;5220 - Antitabágico;1;9,84E+19;5220 - vareniclina;;Não aplicável;;;Produto disponível para prescrição;Produto disponível para prescrição;312791 - Via de administração não aplicável;312790 - Não aplicável;;312787 - BR0340120;312788 - BR0340122;312789 - BR0340121;312793 - Sem Status de Controle Especial;312792 - Não aplicável;;;;;;;
263961;@brasil12978480897;Varfarina 1 mg comprimido;11894 - Varfarina;1624 - Anticoagulantes;319733000;1624 - varfarina;542 - Básico;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;263964 - Oral;263963 - Comprimido;263969 - varfarina sódica - 1.000 - mg (Miligrama);263962 - BR0279271;263970 - Sem Status de Controle Especial;263965 - comprimido.oral;;;;;;;;;;;
264067;@brasil12234633761;Varfarina 2;5 mg comprimido;11895 - Varfarina Sódica;1624 - Anticoagulantes;375380001;1624 - varfarina;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;264070 - Oral;264069 - Comprimido;264072 - varfarina sódica - 2.000 - mg (Miligrama);264068 - BR0279270;264073 - Sem Status de Controle Especial;264071 - comprimido.oral;;;;;;;;;;
678427;@brasil13905196350;Varfarina 5 mg comprimido;11894 - Varfarina;1624 - Anticoagulantes;319735007;1624 - varfarina;542 - Básico;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;678430 - Oral;678429 - Comprimido;678435 - varfarina sódica - 5.000 - mg (Miligrama);678428 - BR0279269;678436 - Sem Status de Controle Especial;678431 - comprimido.oral;;;;;;;;;;;
264319;@brasil17528739716;Varfarina 7;5 mg comprimido;11894 - Varfarina;1624 - Anticoagulantes;375378007;1624 - varfarina;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;264322 - Oral;264321 - Comprimido;264324 - varfarina sódica - 7.000 - mg (Miligrama);264320 - BR0342327;264325 - Sem Status de Controle Especial;264323 - comprimido.oral;;;;;;;;;;
548764;@brasil16424432838;Vasopressina 20 unidades/1 mL solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
499508;@brasil15070173454;Vedolizumabe 300 mg pó para solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
312815;@brasil11929600146;Vemurafenibe 240 mg comprimido;11896 - Vemurafenibe;;2;1,14E+18;;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;312818 - Oral;312817 - Comprimido;312820 - vemurafenibe - 240.000 - mg (Miligrama);312816 - BR0418793;312821 - Sem Status de Controle Especial;312819 - comprimido.oral;;;;;;;;;;
414361;@brasil19874568039;Venlafaxina 150 mg cápsula de liberação prolongada;11897 - Venlafaxina;5146 - Antidepressivos;;5146 - venlafaxina;;Discreto;1;cápsula;Produto disponível para prescrição;Produto disponível para prescrição;414364 - Oral;414363 - Cápsula de liberação prolongada;414366 - cloridrato de venlafaxina - 150.000 - mg (Miligrama);414362 - BR0272380;414367 - Lista C1 (Substâncias Sujeitas à Controle Especial);414365 - cápsula de liberação prolongada.oral;;;;;;;;;;;
375403;@brasil14028339080;Venlafaxina 150 mg comprimido de liberação prolongada;11897 - Venlafaxina;5146 - Antidepressivos;;5146 - venlafaxina;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;375405 - Oral;375404 - Comprimido de liberação prolongada;375407 - cloridrato de venlafaxina - 150.000 - mg (Miligrama);;375408 - Lista C1 (Substâncias Sujeitas à Controle Especial);375406 - comprimido de liberação prolongada.oral;;;;;;;;;;;
521475;@brasil19933330461;Venlafaxina 37;5 mg cápsula de liberação prolongada;11897 - Venlafaxina;5146 - Antidepressivos;;5146 - venlafaxina;;Discreto;1;cápsula;Produto disponível para prescrição;Produto disponível para prescrição;521477 - Oral;521476 - Cápsula de liberação prolongada;521479 - cloridrato de venlafaxina - 37.000 - mg (Miligrama);;521480 - Lista C1 (Substâncias Sujeitas à Controle Especial);521478 - cápsula de liberação prolongada.oral;;;;;;;;;;
279649;@brasil19126223406;Venlafaxina 37;5 mg comprimido;11897 - Venlafaxina;5146 - Antidepressivos;321970000;5146 - venlafaxina;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;279652 - Oral;279651 - Comprimido;279654 - cloridrato de venlafaxina - 37.000 - mg (Miligrama);279650 - BR0272381;279655 - Lista C1 (Substâncias Sujeitas à Controle Especial);279653 - comprimido.oral;;;;;;;;;;
521515;@brasil17558136056;Venlafaxina 37;5 mg comprimido de liberação prolongada;11897 - Venlafaxina;5146 - Antidepressivos;;5146 - venlafaxina;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;521517 - Oral;521516 - Comprimido de liberação prolongada;521519 - cloridrato de venlafaxina - 37.000 - mg (Miligrama);;521520 - Lista C1 (Substâncias Sujeitas à Controle Especial);521518 - comprimido de liberação prolongada.oral;;;;;;;;;;
279677;@brasil11793984538;Venlafaxina 50 mg comprimido;11897 - Venlafaxina;5146 - Antidepressivos;321974009;5146 - venlafaxina;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;279680 - Oral;279679 - Comprimido;279682 - cloridrato de venlafaxina - 50.000 - mg (Miligrama);279678 - BR0272383;279683 - Lista C1 (Substâncias Sujeitas à Controle Especial);279681 - comprimido.oral;;;;;;;;;;;
414375;@brasil19297225482;Venlafaxina 75 mg cápsula de liberação prolongada;11897 - Venlafaxina;5146 - Antidepressivos;;5146 - venlafaxina;;Discreto;1;cápsula;Produto disponível para prescrição;Produto disponível para prescrição;414378 - Oral;414377 - Cápsula de liberação prolongada;414380 - cloridrato de venlafaxina - 75.000 - mg (Miligrama);414376 - BR0272379;414381 - Lista C1 (Substâncias Sujeitas à Controle Especial);414379 - cápsula de liberação prolongada.oral;;;;;;;;;;;
