CATMAT;Name;RENAME;COMPONENTE
BR0272568-2;RETINOL + COLECALCIFEROL 50.000 + 10.000 UI/ML SOLUÇÃO ORAL  20 ML ;FALSE;BASICO
BR0272567U0086;RETINOL + COLECALCIFEROL 5500 UI/ML + 2200 UI/ML  SOL ORAL (FR);FALSE;OUTRO
BR0433428;RETINOL + PIRIDOXINA + RACEALFATOCOFEROL   5.000 UI + 100 MG + 300 MG CÁPSULA ;FALSE;BASICO
BR0434568;RETINOL+COLECALCIFEROL+ACETATO DE TOCOFEROL+ACIDO ASCORBICO+TIAMINA+RIBOFLAVINA+NICOTINAMIDA+CLORIDRATO DE PIRIDOXINA+ACIDO FOLICO+CIANOCOBALAMINA+FERRO+ZINCO+CALCIO 2664+400+10UI+70+3+3,4+17+4+0,6MG+2,2MCG+30+15+125 MG CÁPSULA ;FALSE;OUTRO
BR0434946;RETINOL, COLECALCIFEROL, RACEALFATOCOFEROL 20.000 UI + 1.600 UI + 30 MG/ML SOLUÇÃO ORAL 3 ML;FALSE;OUTRO
BR0403473;RETINOL, PALMITATO 10 MG/G GEL OFTÁLMICO 10 G ;FALSE;BASICO
BR0329507U0041;RETINOL, PALMITATO 100.000 UI CÁPSULA ;TRUE;ESTRATEGICO
BR0272565;RETINOL, PALMITATO 150.000 UI/ML SOLUÇÃO ORAL;TRUE;BASICO
BR0272565U0086;RETINOL, PALMITATO 150.000 UI/ML SOLUÇÃO ORAL 20 ML;TRUE;BASICO
BR0329508U0041;RETINOL, PALMITATO 200.000 UI CÁPSULA ;TRUE;ESTRATEGICO
BR0271913U0041;RETINOL, PALMITATO 50.000 UI CÁPSULA ;FALSE;OUTRO
BR0271913;RETINOL, PALMITATO 50.000 UI DRÁGEA ELENCO ESTADUAL ;FALSE;BASICO
BR0451578;RHAMNUS PURSHIANA (CÁSCARA SAGRADA)  400 MG CÁPSULA ;FALSE;OUTRO
BR0281453U0062;RHAMNUS PURSHIANA (CÁSCARA SAGRADA) 10 MG/ML TINTURA 100 ML;TRUE;BASICO
BR0399409U0041;RHAMNUS PURSHIANA (CÁSCARA SAGRADA) 150 MG CÁPSULA ;TRUE;BASICO
BR0426292U0041;RHAMNUS PURSHIANA (CÁSCARA SAGRADA) 380 MG CÁPSULA ;TRUE;BASICO
BR0399413U0041;RHAMNUS PURSHIANA (CÁSCARA SAGRADA) 500 MG MG CÁPSULA ;TRUE;BASICO
BR0399636U0041;RHAMNUS PURSHIANA (CÁSCARA SAGRADA) 75 MG CÁPSULA ;TRUE;BASICO
BR0442819;RHODIOLA ROSEA 400 MG COMP REV;FALSE;OUTRO
BR0407989;RIBAVIRINA 200 MG CÁPSULA  ;FALSE;BASICO
BR0272835U0041;RIBAVIRINA 250 MG CAP;TRUE;ESTRATEGICO
BR0272835;RIBAVIRINA 250 MG CÁPSULA  ELENCO ESTADUAL ;FALSE;BASICO
BR0457888;RIBOCICLIBE 200 MG COMP REV;FALSE;OUTRO
BR0600202;RIBOFLAVINA 100 MG SOLUÇÃO ORAL ESPECIALMENTE MANIPULADO, 144 ML;FALSE;OUTRO
BR0393341;RIBOFLAVINA 200 MG CÁPSULA  ;FALSE;BASICO
BR0381288U0041;RIFABUTINA 150 MG CÁPSULA ;TRUE;ESTRATEGICO
BR0271140;RIFAMICINA SV SÓDICA 10 MG/ML SOLUÇÃO TÓPICA 20 ML ;FALSE;BASICO
BR0364037-1;RIFAMPICINA + CLOFAZIMINA + DAPSONA 300 + 100+50 +100 MG COMP;FALSE;OUTRO
BR0461235U0042;RIFAMPICINA + ISONIAZIDA + PIRAZINAMIDA 75 + 50 + 150 MG COMPRIMIDO DISPERSÍVEL;TRUE;ESTRATEGICO
BR0364037U0042;RIFAMPICINA 150MG + ISONIAZIDA 75MG + PIRAZINAMIDA 400MG + ETAMBUTOL 275MG 150 MG + 75MG + 400MG + 275MG COMPRIMIDO;TRUE;ESTRATEGICO
BR0292208-3;RIFAMPICINA 20 MG/ML SUSPENSÃO ORAL  100 ML;FALSE;BASICO
BR0292208U0538;RIFAMPICINA 20 MG/ML SUSPENSÃO ORAL  120 ML;FALSE;BASICO
BR0292208U0105;RIFAMPICINA 20 MG/ML SUSPENSÃO ORAL  50 ML;FALSE;ESTRATEGICO
BR0292208-2;RIFAMPICINA 20 MG/ML SUSPENSÃO ORAL  60 ML;FALSE;BASICO
BR0272837U0041;RIFAMPICINA 300 MG CÁPSULA ;TRUE;ESTRATEGICO
BR0470184U0042;RIFAPENTINA 150 MG COMPRIMIDO;TRUE;BASICO
BR0436542;RIFAXIMINA 550 MG COMPRIMIDO;FALSE;OUTRO
BR0275944;RILMENIDINA 1 MG COMPRIMIDO ;FALSE;BASICO
BR0272838U0042;RILUZOL 50 MG COMP GRUPO 1.A;TRUE;ESPECIALIZADO
BR0272838;RILUZOL 50 MG COMPRIMIDO ;FALSE;BASICO
BR0303292U0033;RINGER LACTATO SÓDICO SOLUÇÃO INJETÁVEL 1000 ML SISTEMA FECHADO;TRUE;ESTRATEGICO
BR0303292U0037;RINGER LACTATO SÓDICO SOLUÇÃO INJETÁVEL 250 ML SISTEMA FECHADO;TRUE;ESTRATEGICO
BR0303292U0039;RINGER LACTATO SÓDICO SOLUÇÃO INJETÁVEL 500 ML SISTEMA FECHADO;TRUE;ESTRATEGICO
BR0271876;RINGER SIMPLES SOLUÇÃO INJETÁVEL  500 ML ;FALSE;BASICO
BR0352192;RINGER SIMPLES SOLUÇÃO INJETÁVEL  500 ML SISTEMA FECHADO ;FALSE;BASICO
BR0352192U0037;RINGER, SIMPLES, SOLUÇÃO INJETÁVEL, 250 ML, SISTEMA FECHADO;FALSE;OUTRO
BR0437081U0042;RIOCIGUATE 1,0 MG COMPRIMIDO;FALSE;OUTRO
BR0437079U0042;RIOCIGUATE 1,5 MG COMPRIMIDO;FALSE;OUTRO
BR0437082U0042;RIOCIGUATE 2,0 MG COMPRIMIDO;FALSE;OUTRO
BR0437080U0042;RIOCIGUATE 2,5 MG COMPRIMIDO;FALSE;OUTRO
BR0465427U0590;RISANQUIZUMABE 90 MG/ML SOLUÇÂO INJETÁVEL (POR SERINGA PREENCHIDA) 0,83 ML GRUPO 1.A;TRUE;ESPECIALIZADO
BR0478939;RISDIPLAM 0,75 MG/ML PÓ PARA SOLUÇÃO 2 G;FALSE;OUTRO
BR0296717U0042;RISEDRONATO 35 MG COMP GRUPO 2 ;TRUE;ESPECIALIZADO
BR0296715U0042;RISEDRONATO 5 MG COMP GRUPO 2 ;TRUE;ESPECIALIZADO
BR0395949;RISEDRONATO SÓDICO 150 MG COMPRIMIDO ;FALSE;BASICO
BR0296717;RISEDRONATO SÓDICO 35 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0392113U0042;RISPERIDONA 0,25 MG COMP REV;FALSE;OUTRO
BR0392114;RISPERIDONA 0,5 MG COMPRIMIDO ;FALSE;BASICO
BR0272839U0042;RISPERIDONA 1 MG COMP GRUPO 1.B ;TRUE;ESPECIALIZADO
BR0272839;RISPERIDONA 1 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0284106U0097;RISPERIDONA 1 MG/ML SOL ORAL (FR) 30 ML GRUPO 1.B ;TRUE;ESPECIALIZADO
BR0284106;RISPERIDONA 1 MG/ML SOLUÇÃO ORAL  30 ML ;FALSE;BASICO
BR0268149U0042;RISPERIDONA 2 MG COMP GRUPO 1.B ;TRUE;ESPECIALIZADO
BR0268149;RISPERIDONA 2 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0387981;RISPERIDONA 25 MG PÓ LIOFILIZADO ;FALSE;BASICO
BR0284105U0042;RISPERIDONA 3 MG COMP GRUPO 1.B ;TRUE;ESPECIALIZADO
BR0284105;RISPERIDONA 3 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0387982;RISPERIDONA 37,5 MG PÓ LIOFILIZADO ;FALSE;BASICO
BR0387983;RISPERIDONA 50 MG PÓ LIOFILIZADO ;FALSE;BASICO
BR0268830U0042;RITONAVIR 100 MG COMPRIMIDO;TRUE;ESTRATEGICO
BR0449803;RITONAVIR 100 MG PÓ PARA SUSPENSÃO 30 ENVELOPES;TRUE;BASICO
BR0268356U0087;RITONAVIR 80 MG/ML SOLUÇÃO ORAL 240 ML;TRUE;ESTRATEGICO
BR0268520U0118B0040;RITUXIMABE (BIOSSIMILAR B CELLTRION/TRUXIMA®) 500 MG SOL INJ (FR-AMP) 50 ML GRUPO 1.A;TRUE;ESPECIALIZADO
BR0268520U0118;RITUXIMABE (BIOSSIMILAR BIO-MANGUINHOS/RIXYMIO®) 500 MG SOL INJ (FR-AMP) 50 ML GRUPO 1.A;TRUE;ESPECIALIZADO
BR0268520U0105;RITUXIMABE (ROCHE/MABTHERA®) 500 MG SOL INJ (FR-AMP) 50 ML GRUPO 1.A;TRUE;ESPECIALIZADO
BR0268520-1;RITUXIMABE 10 MG/ML SOLUÇÃO INJETÁVEL 10 ML ELENCO ESTADUAL ;FALSE;BASICO
BR0268520;RITUXIMABE 10 MG/ML SOLUÇÃO INJETÁVEL 50 ML ELENCO ESTADUAL ;FALSE;BASICO
BR0438355U0587;RITUXIMABE 1400MG/11,7ML SOL INJ (FR) 11,7ML;FALSE;BASICO
BR0394103;RIVAROXABANA 10 MG COMPRIMIDO ;FALSE;BASICO
BR0412092;RIVAROXABANA 15 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0476822;RIVAROXABANA 2,5 MG COMPRIMIDO;FALSE;OUTRO
BR0412091;RIVAROXABANA 20 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0267896U0041;RIVASTIGMINA 1,5 MG CAP GRUPO 1.A;TRUE;ESPECIALIZADO
BR0362058U0347;RIVASTIGMINA 18 MG ADESIVO TRANSDÉRMICO GRUPO 1.A;TRUE;ESPECIALIZADO
BR0266750U0067;RIVASTIGMINA 2 MG/ML SOL ORAL (FR) 120 ML GRUPO 1.B ;TRUE;ESPECIALIZADO
BR0266750;RIVASTIGMINA 2 MG/ML SOLUÇÃO ORAL  120 ML;FALSE;BASICO
BR0267894U0041;RIVASTIGMINA 3 MG CAP GRUPO 1.A;TRUE;ESPECIALIZADO
BR0267897U0041;RIVASTIGMINA 4,5 MG CAP GRUPO 1.A;TRUE;ESPECIALIZADO
BR0267895U0041;RIVASTIGMINA 6 MG CAP GRUPO 1.A;TRUE;ESPECIALIZADO
BR0362057U0316;RIVASTIGMINA 9 MG ADESIVO TRANSDÉRMICO GRUPO 1.A;TRUE;ESPECIALIZADO
BR0362059;RIVASTIGMINA, 27 MG EQUIVALENTE A 13,3 MG/DIA, ADESIVO TRANSDÉRMICO;FALSE;OUTRO
BR0267896;RIVASTIGMINA, HIDROGENOTARTARATO 1,5 MG CÁPSULA  ;FALSE;BASICO
BR0362058;RIVASTIGMINA, HIDROGENOTARTARATO 18 MG ADESIVO TRANSDÉRMICO (9,5 MG/24H) ELENCO ESTADUAL ;FALSE;BASICO
BR0362059;RIVASTIGMINA, HIDROGENOTARTARATO 27 MG ADESIVO TRANSDÉRMICO (13,3 MG/24H) ELENCO ESTADUAL ;FALSE;BASICO
BR0267894;RIVASTIGMINA, HIDROGENOTARTARATO 3 MG CÁPSULA  ;FALSE;BASICO
BR0267897;RIVASTIGMINA, HIDROGENOTARTARATO 4,5 MG CÁPSULA  ;FALSE;BASICO
BR0267895;RIVASTIGMINA, HIDROGENOTARTARATO 6 MG CÁPSULA  ;FALSE;BASICO
BR0362057;RIVASTIGMINA, HIDROGENOTARTARATO 9 MG ADESIVO TRANSDÉRMICO (4,6 MG/24H) ELENCO ESTADUAL ;FALSE;BASICO
BR0268869;RIZATRIPTANA, BENZOATO 10 MG COMPRIMIDO ;FALSE;BASICO
BR0268521;ROCURÔNIO, BROMETO 10 MG/ML SOLUÇÃO INJETÁVEL 5 ML;FALSE;BASICO
BR0403990;ROFLUMILASTE 500 MCG COMPRIMIDO ;FALSE;BASICO
BR0433019;ROMIPLOSTIM 250 MCG PÓ LIOF INJ (FR-AMP);FALSE;OUTRO
BR0480015;ROMOSOZUMABE 90 MG/ML SOL INJ (SER PREENC) 117 ML;FALSE;OUTRO
BR0269468;ROPIVACAÍNA, CLORIDRATO 1 % SOLUÇÃO INJETÁVEL  20 ML ;FALSE;BASICO
BR0269469U0007;ROPIVACAÍNA, CLORIDRATO 2MG/ML  AMP 20ML;FALSE;OUTRO
BR0269470;ROPIVACAÍNA, CLORIDRATO 7,5 % SOLUÇÃO INJETÁVEL  20 ML ;FALSE;BASICO
BR0282881;ROSUVASTATINA CÁLCICA 10 MG COMPRIMIDO ;FALSE;BASICO
BR0282882;ROSUVASTATINA CÁLCICA 20 MG COMPRIMIDO ;FALSE;BASICO
BR0388392;ROSUVASTATINA CÁLCICA 40 MG COMPRIMIDO;FALSE;BASICO
BR0423916;ROSUVASTATINA CÁLCICA 5 MG COMPRIMIDO ;FALSE;BASICO
BR0437357;ROTIGOTINA 13,5 MG ADESIVO TRANSDÉRMICO;FALSE;OUTRO
BR0439611;ROTIGOTINA 18 MG ADESIVO TRANSDÉRMICO;FALSE;OUTRO
BR0437970;ROTIGOTINA 9MG ADESIVO TRANSDÉRMICO;FALSE;OUTRO
BR0418667;RUFINAMIDA 200 MG COMPRIMIDO;FALSE;OUTRO
BR0485308;RUFINAMIDA 400 MG COMPRIMIDO;FALSE;OUTRO
BR0412431;RUPATADINA 10 MG COMPRIMIDO ;FALSE;BASICO
BR0325327;RUTINA + CASTANHA DA INDIA + EXTRATO DE MIROTON 300 + 100 MG + 150 UC COMPRIMIDO ;FALSE;BASICO
BR0462300;RUXOLITINIBE 10 MG COMPRIMIDO;FALSE;OUTRO
BR0438741;RUXOLITINIBE 15 MG COMPRIMIDO;FALSE;OUTRO
BR0433685;RUXOLITINIBE 20MG COMPRIMIDO;FALSE;OUTRO
BR0422156;RUXOLITINIBE 5 MG COMPRIMIDO;FALSE;OUTRO
BR0274989U0013;SACARATO DE HIDRÓXIDO FÉRRICO  100 MG SOL INJ (FR) 5 ML GRUPO 1.B ;TRUE;ESPECIALIZADO
BR0274989;SACARATO DE HIDRÓXIDO FÉRRICO  20 MG/ML SOLUÇÃO INJETÁVEL EV 5 ML ;FALSE;BASICO
BR0274990;SACARATO DE SÓDIO FÉRRICO 100 MG SOLUÇÃO INJETÁVEL IM 2 ML ;FALSE;BASICO
BR0268837;SACCHAROMYCES BOULARDII - 17 100 MG CÁPSULA  ;FALSE;BASICO
BR0275989-1;SACCHAROMYCES BOULARDII - 17 200 MG CÁPSULA  ;FALSE;BASICO
BR0275989;SACCHAROMYCES BOULARDII - 17 200 MG PÓ ;FALSE;BASICO
BR0471346;SACCHAROMYCES BOULARDII - 17 250 MG PÓ;FALSE;BASICO
BR0292044;SACCHAROMYCES CEREVISIAE 100 MILHÕES/ ML SUSPENSÃO ORAL  5 ML ;FALSE;BASICO
BR0292043;SACCHAROMYCES CEREVISIAE 50 MILHÕES/ ML SUSPENSÃO ORAL  5 ML ;FALSE;BASICO
BR0445430U0042;SACUBITRIL VALSARTANA SÓDICA HIDRATADA 100 MG COMPRIMIDO GRUPO 1.B ;TRUE;ESPECIALIZADO
BR0445432U0042;SACUBITRIL VALSARTANA SÓDICA HIDRATADA 200 MG COMPRIMIDO GRUPO 1.B ;TRUE;ESPECIALIZADO
BR0445431U0042;SACUBITRIL VALSARTANA SÓDICA HIDRATADA 50 MG COMPRIMIDO GRUPO 1.B ;TRUE;ESPECIALIZADO
BR0268390U0052;SAIS PARA REIDRATAÇÃO ORAL (NaCl 3,5G + Glicose 20G + Citrato Na 2,9G + KCl 1,5G)                                 27,9 G PÓ PARA SOLUÇÃO;TRUE;BASICO
BR0293839U0052;SAIS PARA REIDRATAÇÃO ORAL (NaCl 3,5G + Glicose 20G + Citrato Na 2,9G + KCl 1,5G)  PÓ PARA SOLUÇÃO 8,5 G;TRUE;ESTRATEGICO
BR0292408U0005;SAL SÓDICO DE AZUL PATENTE V 25MG/ML AMP 2ML;FALSE;OUTRO
BR0294887E;SALBUTAMOL 100 MCG AER BUCAL (FR DE 200 DOSES) GRUPO 2 ;FALSE;ESPECIALIZADO
BR0292331-1;SALBUTAMOL, SULFATO 0,4 MG/ML XAROPE  100 ML ;FALSE;BASICO
BR0292331-2;SALBUTAMOL, SULFATO 0,4 MG/ML XAROPE  120 ML ;FALSE;BASICO
BR0268523U0005;SALBUTAMOL, SULFATO 0,5 MG/ML SOLUÇÃO INJETÁVEL 1 ML;TRUE;BASICO
BR0403023;SALBUTAMOL, SULFATO 1 MG/ML SOLUÇÃO PARA NEBULIZAÇÃO 2,5 ML;FALSE;BASICO
BR0294887U0084;SALBUTAMOL, SULFATO 100 MCG/DOSE AEROSSOL 200 DOSES ELENCO ESTADUAL ;TRUE;BASICO
BR0268302;SALBUTAMOL, SULFATO 2 MG COMPRIMIDO ;FALSE;BASICO
BR0268303U0063;SALBUTAMOL, SULFATO 5 MG/ML SOLUÇÃO PARA NEBULIZAÇÃO 10 ML ELENCO ESTADUAL ;TRUE;BASICO
BR0268303U0106;SALBUTAMOL, SULFATO 5 MG/ML SOLUÇÃO PARA NEBULIZAÇÃO 5 ML;TRUE;BASICO
BR0311442U0103;SALICILATO DE METILA ASSOCIADO COM TIMOL, EUCALIPTOL E MENTOL 0,06% + 0,064% + 0,092% + 0,042% SOLUÇÃO 500 ML;FALSE;OUTRO
BR0317787;SALICILATO DE METILA, ASSOCIADA À CÂNFORA E MENTOL 0,0333 ML/ML + 0,0333 G/ML + 0,0833 G/ML AEROSSOL 120 ML;FALSE;OUTRO
BR0452266U0023;SALICILATO DE METILA, ASSOCIADO À CÂNFORA, MENTOL E ARNICA 2% + 5% + 2% + 10% ESPECIALMENTE MANIPULADO GEL 30 G;FALSE;OUTRO
BR0266809U0109;SALMETEROL 50 MCG PÓ INAL OU AER BUCAL (FR DE 60 DOSES) GRUPO 2 ;TRUE;ESPECIALIZADO
BR0332788;SALMETEROL, XINAFOATO + FLUTICASONA 25 + 125 MCG/DOSE AEROSSOL 120 DOSES ELENCO ESTADUAL ;FALSE;BASICO
BR0398711;SALMETEROL, XINAFOATO + FLUTICASONA 25 + 125 MCG/DOSE AEROSSOL 60 DOSES ELENCO ESTADUAL ;FALSE;BASICO
BR0280881;SALMETEROL, XINAFOATO + FLUTICASONA 25 + 250 MCG/DOSE AEROSSOL 120 DOSES ;FALSE;BASICO
BR0332789;SALMETEROL, XINAFOATO + FLUTICASONA 25 + 50 MCG/DOSE AEROSSOL 120 DOSES ;FALSE;BASICO
BR0337478-2;SALMETEROL, XINAFOATO + FLUTICASONA 50 + 100 MCG PÓ PARA INALAÇÃO ORAL 120 DOSES ;FALSE;BASICO
BR0337478-1;SALMETEROL, XINAFOATO + FLUTICASONA 50 + 100 MCG PÓ PARA INALAÇÃO ORAL 60 DOSES ELENCO ESTADUAL ;FALSE;BASICO
BR0296792-2;SALMETEROL, XINAFOATO + FLUTICASONA 50 + 250 MCG/DOSE AEROSSOL 120 DOSES ;FALSE;BASICO
BR0296792-3;SALMETEROL, XINAFOATO + FLUTICASONA 50 + 250 MCG/DOSE PÓ PARA INALAÇÃO ORAL 28 DOSES ELENCO ESTADUAL ;FALSE;BASICO
BR0296792-1;SALMETEROL, XINAFOATO + FLUTICASONA 50 + 250 MCG/DOSE PÓ PARA INALAÇÃO ORAL 60 DOSES ELENCO ESTADUAL ;FALSE;BASICO
BR0296793-1;SALMETEROL, XINAFOATO + FLUTICASONA 50 + 500 MCG PÓ PARA INALAÇÃO ORAL 28 DOSES ELENCO ESTADUAL ;FALSE;BASICO
BR0296793-2;SALMETEROL, XINAFOATO + FLUTICASONA 50 + 500 MCG/DOSE AEROSSOL ORAL 60 DOSES ELENCO ESTADUAL ;FALSE;BASICO
BR0266809;SALMETEROL, XINAFOATO 50 MCG PÓ PARA INALAÇÃO ORAL 60 DOSES ELENCO ESTADUAL ;FALSE;BASICO
BR0396086;SAPROPTERINA, DICLORIDRATO 100 MG COMPRIMIDO PARA  SUSPENSÃO;TRUE;BASICO
BR0268831U0041;SAQUINAVIR, MESILATO 200 MG CÁPSULA ;TRUE;ESTRATEGICO
BR0402991;SAXAGLIPTINA 2,5 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0393034;SAXAGLIPTINA 5 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0395716U0015;SCHINUS TEREBENTHIFOLIUS (AROEIRA) 0,67 ML/G CREME  10 G;TRUE;BASICO
BR0395716U0023;SCHINUS TEREBENTHIFOLIUS (AROEIRA) 0,67 ML/G CREME  30 G;TRUE;BASICO
BR0395716U0030;SCHINUS TEREBENTHIFOLIUS (AROEIRA) 0,67 ML/G CREME  60 G;TRUE;BASICO
BR0434051U0030;SCHINUS TEREBENTHIFOLIUS (AROEIRA) 7% CREME VAGINAL  60 G;FALSE;OUTRO
BR0395716-3;SCHINUS TEREBINTHIFOLIUS (AROEIRA) 10 % GEL 60 G;FALSE;OUTRO
BR0268299;SECNIDAZOL 1.000 MG COMPRIMIDO;FALSE;BASICO
BR0268301-1;SECNIDAZOL 30 MG/ML SUSPENSÃO ORAL  15 ML ;FALSE;BASICO
BR0268301-2;SECNIDAZOL 30 MG/ML SUSPENSÃO ORAL  30 ML ;FALSE;BASICO
BR0268300;SECNIDAZOL 500 MG COMPRIMIDO ;FALSE;BASICO
BR0437083U0234;SECUQUINUMABE 150 MG/ML SOL INJ (SER PREENC) GRUPO 1.A;TRUE;ESPECIALIZADO
BR0437083;SECUQUINUMABE 150 MG/ML SOLUÇÃO INJETÁVEL;FALSE;OUTRO
BR0268944U0164;SELANTE DE FIBRINA 0,5ML INJ (FR);TRUE;ESTRATEGICO
BR0268944U0170;SELANTE DE FIBRINA 1,0ML INJ (FR);TRUE;ESTRATEGICO
BR0268073U0042;SELEGILINA 10 MG COMP GRUPO 1.B ;TRUE;ESPECIALIZADO
BR0268072U0042;SELEGILINA 5 MG COMP GRUPO 1.B ;TRUE;ESPECIALIZADO
BR0268072;SELEGILINA, CLORIDRATO 5 MG COMPRIMIDO ;FALSE;BASICO
BR0465391U0042;SELEXIPAGUE 1 MG COMP REV;FALSE;OUTRO
BR0465389U0042;SELEXIPAGUE 1,2 MG COMP REV;FALSE;OUTRO
BR0465390U0042;SELEXIPAGUE 1,4 MG COMP REV;FALSE;OUTRO
BR0464164U0042;SELEXIPAGUE 1,6 MG COMP REV;FALSE;OUTRO
BR0465388U0042;SELEXIPAGUE 200 MCG COMP REV;FALSE;OUTRO
BR0465385U0042;SELEXIPAGUE 400 MCG COMP REV;FALSE;OUTRO
BR0465386U0042;SELEXIPAGUE 600 MCG COMP REV;FALSE;OUTRO
BR0465387U0042;SELEXIPAGUE 800 MCG COMP REV;FALSE;OUTRO
BR0480014;SELUMETINIBE 10 MG CÁPSULA ;FALSE;OUTRO
BR0480013;SELUMETINIBE 25 MG CÁPSULA ;FALSE;OUTRO
BR0479985;SELÊNIO, ASSOCIADO AO MAGNÉSIO, ZINCO E COBRE 500 MG + 100 MG + 25 MG + 1 MG CÁPSULA ;FALSE;OUTRO
BR0462141U0349;SEMAGLUTIDA 1,34 MG/ML SOLUÇÃO INJETÁVEL 1,5 ML;FALSE;BASICO
BR0462141U0137;SEMAGLUTIDA 1,34 MG/ML SOLUÇÃO INJETÁVEL 3 ML;FALSE;BASICO
BR0282889;SENNA ALEXANDRINA MILL. + CASSIA FISTULA + TAMARINDUS INDICA L. + GLYCYRRHIZA GLABRA L. + CORIANDRUM SATIVUM CÁPSULA  ;FALSE;BASICO
BR0282889-1;SENNA ALEXANDRINA MILL. + CASSIA FISTULA + TAMARINDUS INDICA L. + GLYCYRRHIZA GLABRA L. + CORIANDRUM SATIVUM GELÉIA 260 G ;FALSE;BASICO
BR0432573U0041;SENNA ALEXANDRINA MILL. + CASSIA FISTULA 28,9 + 19,5 MG CÁPSULA ;FALSE;OUTRO
BR0432573;SENNA ALEXANDRINA MILL. 50 MG CÁPSULA ;FALSE;BASICO
BR0442113;SERENOA REPENS 160G160MG  CÁPSULA ;FALSE;OUTRO
BR0272363;SERTRALINA, CLORIDRATO 100 MG COMPRIMIDO ;FALSE;BASICO
BR0436201;SERTRALINA, CLORIDRATO 150 MG CÁPSULA ;TRUE;BASICO
BR0272364;SERTRALINA, CLORIDRATO 25 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0272365;SERTRALINA, CLORIDRATO 50 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0272364-1;SERTRALINA, CLORIDRATO 75 MG COMPRIMIDO ;FALSE;BASICO
BR0272083U0042;SEVELAMER 800 MG COMP GRUPO 1.A;TRUE;ESPECIALIZADO
BR0272082;SEVELÂMER, CLORIDRATO 400 MG COMPRIMIDO ;FALSE;BASICO
BR0272083;SEVELÂMER, CLORIDRATO 800 MG COMPRIMIDO ;FALSE;BASICO
BR0308877-1;SEVOFLURANO 1 MG/ML SOLUÇÃO PARA INALAÇÃO 100 ML;FALSE;BASICO
BR0308877;SEVOFLURANO SOLUÇÃO PARA INALAÇÃO 250 ML ;FALSE;BASICO
BR0273838;SIBUTRAMINA, CLORIDRATO 10 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0273839;SIBUTRAMINA, CLORIDRATO 15 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0382296U0105;SILDENAFILA 1 MG/ML SOLUÇÃO ORAL 50 ML;FALSE;OUTRO
BR0384328U0097;SILDENAFILA 10 MG/ML SOLUÇÃO ORAL 30 ML;FALSE;OUTRO
BR0352245;SILDENAFILA 100 MG COMPRIMIDO ;FALSE;BASICO
BR0319883U0042;SILDENAFILA 20 MG COMP GRUPO 1.A;TRUE;ESPECIALIZADO
BR0437604;SILDENAFILA 20 MG/ML SOL ORAL (FR) 100 ML;FALSE;OUTRO
BR0273820U0042;SILDENAFILA 25 MG COMP GRUPO 1.A;TRUE;ESPECIALIZADO
BR0273821U0042;SILDENAFILA 50 MG COMP GRUPO 1.A;TRUE;ESPECIALIZADO
BR0395718;SILDENAFILA, CITRATO 12,5 MG CÁPSULA  ;FALSE;BASICO
BR0319883;SILDENAFILA, CITRATO 20 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0273820;SILDENAFILA, CITRATO 25 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0273821;SILDENAFILA, CITRATO 50 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0276456;SILIMARINA + METIONINA 70 + 100 MG DRÁGEA ;FALSE;BASICO
BR0393705;SILIMARINA 140 MG CÁPSULA  ;FALSE;BASICO
BR0493705;SILIMARINA 180 MG CÁPSULA ;FALSE;OUTRO
BR0276452;SILIMARINA 70 MG DRÁGEA ;FALSE;BASICO
BR0404406;SILYBUM MARIANUM (L.) GAERTN 100 MG COMPRIMIDO ;FALSE;BASICO
BR0426922;SILYBUM MARIANUM (L.) GAERTN 200 MG CÁPSULA  ;FALSE;BASICO
BR0404406-1;SILYBUM MARIANUM (L.) GAERTN 64/5 MG/ML SOLUÇÃO ORAL 100 ML;TRUE;BASICO
BR0431752U0041;SIMEPREVIR 150 MG CAP GRUPO 1.A;FALSE;ESPECIALIZADO
BR0431752;SIMEPREVIR 150 MG CÁPSULA ;FALSE;OUTRO
BR0436550;SIMETICONA 125MG CÁPSULA ;FALSE;OUTRO
BR0412963;SIMETICONA 40 MG COMPRIMIDO ;FALSE;BASICO
BR0412965-2;SIMETICONA 75 MG/ML SOLUÇÃO ORAL  20 ML ;FALSE;BASICO
