"id";"name";"location";"name_eng"
R06AB51;bronfeniramina, associações contendo;por;"brompheniramine, combinations; systemic"
R06AB52;dexclorfeniramina, associações contendo;por;"dexchlorpheniramine, combinations; systemic"
R06AB54;clorfeniramina, associações contendo;por;"chlorphenamine, combinations; systemic"
R06AB56;dexbronfeniramina, associações contendo;por;"dexbrompheniramine, combinations; systemic"
R06AC;etilenodiaminas substituídas;por;Substituted ethylene diamines
R06AC01;mepiramina;por;"mepyramine; systemic"
R06AC02;histapirrodina;por;"histapyrrodine; oral"
R06AC03;cloropiramina;por;"chloropyramine; systemic"
R06AC04;tripelenamina;por;"tripelennamine; oral"
R06AC05;metapirileno;por;"methapyrilene; systemic"
R06AC06;tonzilamina;por;"thonzylamine; systemic"
R06AC52;histapirrodina, associações contendo;por;"histapyrrodine, combinations; systemic"
R06AC53;clorpiramina, associações contendo;por;"chloropyramine, combinations; systemic"
R06AD;derivados da fenotiazina;por;Phenothiazine derivatives
R06AD01;alimemazina;por;"alimemazine; systemic"
R06AD02;prometazina;por;"promethazine; systemic, rectal"
R06AD03;tietilperazina;por;"thiethylperazine; systemic, rectal"
R06AD04;metdilazina;por;"methdilazine; oral"
R06AD05;hidroxietilprometazina;por;"hydroxyethylpromethazine; oral"
R06AD06;tiazinâmio;por;"thiazinam; oral, rectal"
R06AD07;mequitazina;por;"mequitazine; oral"
R06AD08;oxomemazina;por;"oxomemazine; oral"
R06AD09;isotipendil;por;"isothipendyl; systemic"
R06AD52;prometazina, associações contendo;por;"promethazine, combinations; systemic"
R06AD55;hidroxietilprometazina, associações contendo;por;"hydroxyethylpromethazine, combinations; systemic"
R06AE;derivados da piperazina;por;Piperazine derivatives
R06AE01;buclizina;por;"buclizine; oral"
R06AE03;ciclizina;por;"cyclizine; systemic, rectal"
R06AE04;clorciclizina;por;"chlorcyclizine; oral"
R06AE05;meclozina;por;"meclozine; oral, rectal"
R06AE06;oxatomida;por;"oxatomide; oral"
R06AE07;cetirizina;por;"cetirizine; oral"
R06AE09;levocetirizina;por;"levocetirizine; oral"
R06AE51;buclizina, associações contendo;por;"buclizine, combinations; systemic"
R06AE53;ciclizina, associações contendo;por;"cyclizine, combinations; systemic"
R06AE55;meclozina, associações contendo;por;"meclozine, combinations; systemic"
R06AK;associações de anti-histamínicos;por;Combinations of antihistamines
R06AX;outros anti-histamínicos para uso sistêmico;por;Other antihistamines for systemic use
R06AX01;bamipina;por;"bamipine; oral"
R06AX02;ciproeptadina;por;"cyproheptadine; oral"
R06AX03;tenalidina;por;"thenalidine; systemic"
R06AX04;fenindamina;por;"phenindamine; systemic"
R06AX05;antazolina;por;"antazoline; systemic"
R06AX07;triprolidina;por;"triprolidine; oral"
R06AX08;pirrobutamina;por;"pyrrobutamine; systemic"
R06AX09;azatadina;por;"azatadine; oral"
R06AX11;astemizol;por;"astemizole; oral"
R06AX12;terfenadina;por;"terfenadine; oral"
R06AX13;loratadina;por;"loratadine; oral"
R06AX15;mebhidrolina;por;"mebhydrolin; oral"
R06AX16;deptropina;por;"deptropine; oral"
R06AX17;cetotifeno;por;"ketotifen; oral"
R06AX18;acrivastina;por;"acrivastine; oral"
R06AX19;azelastina;por;"azelastine; oral"
R06AX21;tritoqualina;por;"tritoqualine; systemic"
R06AX22;ebastina;por;"ebastine; oral"
R06AX23;pimetixeno;por;"pimethixene; systemic"
R06AX24;epinastina;por;"epinastine; systemic"
R06AX25;mizolastina;por;"mizolastine; oral"
R06AX26;fexofenadina;por;"fexofenadine; oral"
R06AX27;desloratadina;por;"desloratadine; oral"
R06AX28;rupatadina;por;"rupatadine; oral"
R06AX29;bilastina;por;"bilastine; oral"
R06AX53;tenalidina, associações contendo;por;"thenalidine, combinations; systemic"
R06AX58;pirrobutamina, associações contendo;por;"pyrrobutamine, combinations; systemic"
R07;outros produtos para o sistema respiratório;por;OTHER RESPIRATORY SYSTEM PRODUCTS
R07A;outros produtos para o sistema respiratório;por;OTHER RESPIRATORY SYSTEM PRODUCTS
R07AA;surfactantes pulmonares;por;Lung surfactants
R07AA01;palmitato de colfoscerila;por;"colfosceril palmitate; inhalant"
R07AA02;fosfolípidios naturais;por;"natural phospholipids; instillation solution"
R07AA30;associações;por;"lung surfactants - combinations; inhalant, parente"
R07AB;estimulantes respiratórios;por;Respiratory stimulants
R07AB01;doxapram;por;"doxapram; parenteral"
R07AB02;nicetamida;por;"nikethamide; systemic"
R07AB03;pentetrazol;por;"pentetrazol; oral"
R07AB04;etamivana;por;"etamivan; systemic"
R07AB05;bemegrida;por;"bemegride; parenteral"
R07AB06;crotetamida e cropropamida ( pretcamida );por;"prethcamide; systemic"
R07AB07;almitrina;por;"almitrine; oral"
R07AB08;dimeflina;por;dimefline
R07AB09;mepixanox;por;mepixanox
R07AB52;nicetamida, associações contendo;por;"nikethamide, combinations; systemic"
R07AB53;pentetrazol, associações contendo;por;"pentetrazol, combinations; systemic"
R07AX;outros produtos para o sistema respiratório;por;Other respiratory system products
R07AX01;óxido nítrico;por;"nitric oxide; inhalant"
R07AX02;ivacaftor;por;"ivacaftor; oral"
S;órgãos dos sentidos;por;SENSORY ORGANS
S01;oftalmológicos;por;OPHTHALMOLOGICALS
S01A;antiinfecciosos;por;ANTIINFECTIVES
S01AA;antibióticos;por;Antibiotics
S01AA01;cloranfenicol;por;"chloramphenicol; ophthalmic (antibiotics)"
S01AA02;clortetraciclina;por;"chlortetracycline; ophthalmic"
S01AA03;neomicina;por;"neomycin; ophthalmic (antibiotics)"
S01AA04;oxitetraciclina;por;"oxytetracycline; ophthalmic"
S01AA05;tirotricina;por;"tyrothricin; ophthalmic"
S01AA07;framicetina;por;"framycetin; ophthalmic"
S01AA09;tetraciclina;por;"tetracycline; ophthalmic (antibiotics)"
S01AA10;natamicina;por;"natamycin; ophthalmic"
S01AA11;gentamicina;por;"gentamicin; ophthalmic (antibiotics)"
S01AA12;tobramicina;por;"tobramycin; ophthalmic"
S01AA13;ácido fusídico;por;"fusidic acid; ophthalmic"
S01AA14;benzilpenicilina;por;"benzylpenicillin; ophthalmic"
S01AA15;diidroestreptomicina;por;"dihydrostreptomycin; ophthalmic"
S01AA16;rifamicina;por;"rifamycin; ophthalmic"
S01AA17;eritromicina;por;"erythromycin; ophthalmic"
S01AA18;polimixina b;por;"polymyxin B; ophthalmic (antibiotics)"
S01AA19;ampicilina;por;"ampicillin; ophthalmic"
S01AA20;antibióticos em associação com outros fármacos;por;"antibiotics in combination with other drugs; ophth"
S01AA21;amicacina;por;"amikacin; ophthalmic"
S01AA22;micronomicina;por;"micronomicin; ophthalmic"
S01AA23;netilmicina;por;"netilmicin; ophthalmic"
S01AA24;canamicina;por;"kanamycin; ophthalmic"
S01AA25;azidanfenicol;por;"azidamfenicol; ophthalmic"
S01AA27;cefuroxima;por;"cefuroxime; ophthalmic"
S01AA30;associações de diferentes antibióticos;por;"combinations of different antibiotics; ophthalmic"
S01AB;sulfonamidas;por;Sulfonamides
S01AB01;sulfametizol;por;"sulfamethizole; ophthalmic"
S01AB02;sulfafurazol;por;"sulfafurazole; ophthalmic"
S01AB03;sulfadicramida;por;"sulfadicramide; ophthalmic"
S01AB04;sulfacetamida;por;"sulfacetamide; ophthalmic"
S01AB05;sulfafenazol;por;"sulfafenazol; ophthalmic"
S01AD;antivirais;por;Antivirals
S01AD01;idoxuridina;por;"idoxuridine; ophthalmic"
S01AD02;trifluridina;por;"trifluridine; ophthalmic"
S01AD03;aciclovir;por;"aciclovir; ophthalmic"
S01AD05;interferona;por;"interferon; ophthalmic"
S01AD06;vidarabina;por;"vidarabine; ophthalmic"
S01AD07;fanciclovir;por;"famciclovir; ophthalmic"
S01AD08;fomivirseno;por;"fomivirsen; ophthalmic"
S01AD09;ganciclovir;por;"ganciclovir; ophthalmic"
S01AE;fluoroquilononas;por;Fluoroquinolones
S01AE01;ofloxacino;por;"ofloxacin; ophthalmic"
S01AE02;norfloxacino;por;"norfloxacin; ophthalmic"
S01AE04;lomefloxacino;por;"lomefloxacin; ophthalmic"
S01AE05;levofloxacino;por;"levofloxacin; ophthalmic"
S01AE07;moxifloxacino;por;"moxifloxacin; ophthalmic"
S01AX;outros antiinfecciosos;por;Other antiinfectives
S01AX01;compostos de mercúrio;por;"mercury compounds; ophthalmic"
S01AX02;compostos de prata;por;"silver compounds; ophthalmic"
S01AX03;compostos de zinco;por;"zinc compounds; ophthalmic"
S01AX04;nitrofural;por;"nitrofural; ophthalmic"
S01AX05;bibrocatol;por;"bibrocathol; ophthalmic"
S01AX06;resorcinol;por;"resorcinol; ophthalmic"
S01AX07;borato de sódio;por;"sodium borate; ophthalmic"
S01AX08;hexamidina;por;"hexamidine; ophthalmic (antiinfectives)"
S01AX09;clorexidina;por;"chlorhexidine; ophthalmic (antiinfectives)"
S01AX10;salicilato de sódio;por;"sodium propionate; ophthalmic"
S01AX13;ciprofloxacino;por;"[U] ciprofloxacin; ophthalmic"
S01AX14;dibrompropamidina;por;"dibrompropamidine; ophthalmic"
S01AX15;propamidina;por;"propamidine; ophthalmic"
S01AX16;picloxidina;por;"picloxydine; ophthalmic"
S01AX18;iodopovidona;por;"povidone-iodine; ophthalmic"
S01AX21;gatifloxacino;por;"[U] gatifloxacin; ophthalmic"
S01AX23;besifloxacino;por;"[U] besifloxacin; ophthalmic"
S01B;agentes anti-inflamatórios;por;ANTIINFLAMMATORY AGENTS
S01BA;corticosteróides, monodroga;por;Corticosteroids, plain
S01BA01;dexametasona;por;"dexamethasone; ophthalmic (corticosteroids, plain)"
S01BA02;hidrocortisona;por;"hydrocortisone; ophthalmic (corticosteroids, plain"
S01BA03;cortisona;por;"cortisone; ophthalmic"
S01BA04;prednisolona;por;"prednisolone; ophthalmic (corticosteroids, plain)"
S01BA05;triancinolona;por;"triamcinolone; ophthalmic"
S01BA06;betametasona;por;"betamethasone; ophthalmic (corticosteroids, plain)"
S01BA07;fluormetolona;por;"fluorometholone; ophthalmic (corticosteroids, plai"
S01BA08;medrisona;por;"medrysone; ophthalmic"
S01BA09;clobetasona;por;"clobetasone; ophthalmic"
S01BA10;alclometasona;por;"alclometasone; ophthalmic"
S01BA11;desonida;por;"desonide; ophthalmic"
S01BA12;formocortal;por;"formocortal; ophthalmic"
S01BA13;rimexolona;por;"rimexolone; ophthalmic"
S01BA14;loteprednol;por;"loteprednol; ophthalmic"
S01BB;corticosteróides e midriáticos em associação;por;Corticosteroids and mydriatics in combination
S01BB01;hidrocortisona e midriáticos;por;"hydrocortisone and mydriatics; ophthalmic"
S01BB02;prednisolona e midriáticos;por;"prednisolone and mydriatics; ophthalmic"
S01BB03;fluormetolona e midriáticos;por;"fluorometholone and mydriatics; ophthalmic"
S01BB04;betametasona e midriáticos;por;"betamethasone and mydriatics; ophthalmic"
S01BC;agentes anti-inflamatórios, não esteroidais;por;Antiinflammatory agents, non-steroids
S01BC01;indometacina;por;"indometacin; ophthalmic"
S01BC02;oxifembutazona;por;"oxyphenbutazone; ophthalmic"
S01BC03;diclofenaco;por;"diclofenac; ophthalmic"
S01BC04;flurbiprofeno;por;"flurbiprofen; ophthalmic"
S01BC05;cetorolaco;por;"ketorolac; ophthalmic"
S01BC06;piroxicam;por;"piroxicam; ophthalmic"
S01BC07;bendazaco;por;"bendazac; ophthalmic"
S01BC08;ácido salicílico;por;"salicylic acid; ophthalmic"
S01BC09;pranoprofeno;por;"pranoprofen; ophthalmic"
S01C;agentes anti-inflamatórios e anti-infecciosos em associação;por;ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMB
S01CA;corticosteróides e antiinfecciosos em associação;por;Corticosteroids and antiinfectives in combination
S01CA01;dexametasona e antiinfecciosos;por;"dexamethasone and antiinfectives; ophthalmic (opht"
S01CA02;prednisolona e antiinfecciosos;por;"prednisolone and antiinfectives; ophthalmic (ophth"
S01CA03;hidrocortisona e antiinfecciosos;por;"hydrocortisone and antiinfectives; ophthalmic (oph"
S01CA04;fluocortolona e antiinfecciosos;por;"fluocortolone and antiinfectives; ophthalmic"
S01CA05;betametasona e antiinfecciosos;por;"betamethasone and antiinfectives; ophthalmic (opht"
S01CA06;fludrocortisona e antiinfecciosos;por;"fludrocortisone and antiinfectives; ophthalmic (op"
S01CA07;fluorometolona e antiinfecciosos;por;"fluorometholone and antiinfectives; ophthalmic"
S01CA08;metilprednisolona e antiinfecciosos;por;"methylprednisolone and antiinfectives; ophthalmic"
S01CA09;cloroprednisona e antiinfecciosos;por;"chloroprednisone and antiinfectives; ophthalmic"
S01CA10;fluocinolona e antiinfecciosos;por;"fluocinolone acetonide and antiinfectives; ophthal"
S01CA11;clobetasona e antiinfecciosos;por;"clobetasone and antiinfectives; ophthalmic"
S01CB;corticosteróides, antiinfecciosos e midriáticos em associação;por;Corticosteroids/antiinfectives/mydriatics in combi
S01CB01;dexametasona;por;"dexamethasone; ophthalmic (corticosteroids/antiinf"
S01CB02;prednisolona;por;"prednisolone; ophthalmic (corticosteroids/antiinfe"
S01CB03;hidrocortisona;por;"hydrocortisone; ophthalmic (corticosteroids/antiin"
S01CB04;betametasona;por;"betamethasone; ophthalmic (corticosteroids/antiinf"
S01CB05;fluormetolona;por;"fluorometholone; ophthalmic (corticosteroids/antii"
S01CC;agentes antiinflamatórios, não esteroidais e antiinfecciosos em associação;por;Antiinflammatory agents, non-steroids and antiinfe
S01CC01;diclofenaco e antiinfecciosos;por;"diclofenac and antiinfectives; ophthalmic"
S01E;preparações antiglaucoma e mióticos;por;ANTIGLAUCOMA PREPARATIONS AND MIOTICS
S01EA;simpaticomiméticos;por;Sympathomimetics in glaucoma therapy
S01EA01;epinefrina;por;"epinephrine; ophthalmic"
S01EA02;dipivefrina;por;"dipivefrine; ophthalmic"
S01EA03;apraclonidina;por;"apraclonidine; ophthalmic"
S01EA04;clonidina;por;"clonidine; ophthalmic"
S01EA05;brimonidina;por;"brimonidine; ophthalmic (sympathomimetics in glauc"
S01EA51;epinefrina, associações contendo;por;"epinephrine, combinations; ophthalmic"
S01EB;parassimpaticomiméticos;por;Parasympathomimetics
S01EB01;pilocarpina;por;"pilocarpine; ophthalmic"
S01EB02;carbacol;por;"carbachol; ophthalmic"
S01EB03;ecotiopato;por;"ecothiopate; ophthalmic"
S01EB04;demecário;por;"demecarium; ophthalmic"
S01EB05;fisostigmina;por;"physostigmine; ophthalmic"
S01EB06;neostigmina;por;"neostigmine; ophthalmic"
S01EB07;fluostigmina;por;"fluostigmine; ophthalmic"
S01EB08;aceclidina;por;"aceclidine; ophthalmic"
S01EB09;acetilcolina;por;"acetylcholine; ophthalmic"
S01EB10;paraoxônio;por;"paraoxon; ophthalmic"
S01EB51;pilocarpina, associações contendo;por;"pilocarpine, combinations; ophthalmic"
S01EB58;aceclidina, associações contendo;por;"aceclidine, combinations; ophthalmic"
S01EC;inibidores da anidrase carbônica;por;Carbonic anhydrase inhibitors
S01EC01;acetazolamida;por;"acetazolamide; systemic"
S01EC02;diclofenamida;por;"diclofenamide; oral"
S01EC03;dorzolamida;por;"dorzolamide; ophthalmic"
S01EC04;brinzolamida;por;"brinzolamide; ophthalmic"
S01EC05;metazolamida;por;"methazolamide; oral"
S01ED;agentes betabloqueadores;por;Beta blocking agents
S01ED01;timolol;por;"timolol; ophthalmic"
S01ED02;betaxolol;por;"betaxolol; ophthalmic"
S01ED03;levobunolol;por;"levobunolol; ophthalmic"
S01ED04;metipranolol;por;"metipranolol; ophthalmic"
S01ED05;carteolol;por;"carteolol; ophthalmic"
S01ED06;befunolol;por;"befunolol; ophthalmic"
S01ED51;timolol, associações contendo;por;"timolol, combinations; ophthalmic"
S01ED52;betaxolol, associações contendo;por;"betaxolol, combinations; ophthalmic"
S01ED54;metipranolol, associações contendo;por;"metipranolol, combinations; ophthalmic"
S01EE;análogos da prostaglandina;por;Prostaglandin analogues
S01EE01;latanoprosta;por;"latanoprost; ophthalmic"
S01EE02;unoprostona;por;"unoprostone; ophthalmic"
S01EE03;bimatoprosta;por;"bimatoprost; ophthalmic"
S01EE04;travoprosta;por;"travoprost; ophthalmic"
S01EE05;tafluprosta;por;"tafluprost; ophthalmic"
S01EX;outras preparações antiglaucoma;por;Other antiglaucoma preparations
S01EX01;guanetidina;por;"guanethidine; ophthalmic"
S01EX02;dapiprazol;por;"dapiprazole; ophthalmic"
S01F;midriáticos e cicloplégicos;por;MYDRIATICS AND CYCLOPLEGICS
S01FA;anticolinérgicos;por;Anticholinergics
S01FA01;atropina;por;"atropine; ophthalmic"
S01FA02;escopolamina;por;"scopolamine; ophthalmic"
S01FA03;metilescopolamina;por;"methylscopolamine; ophthalmic"
S01FA04;ciclopentolato;por;"cyclopentolate; ophthalmic"
S01FA05;homatropina;por;"homatropine; ophthalmic"
S01FA06;tropicamida;por;"tropicamide; ophthalmic"
S01FA56;tropicamida, associações contendo;por;"tropicamide, combinations; ophthalmic"
S01FB;simpaticomiméticos excluindo preparações antiglaucoma;por;Sympathomimetics excl. antiglaucoma preparations
S01FB01;fenilefrina;por;"phenylephrine; ophthalmic (sympathomimetics excl. "
S01FB02;efedrina;por;"ephedrine; ophthalmic"
S01FB03;ibopamina;por;"ibopamine; ophthalmic"
S01G;descongestionantes e antialérgicos;por;DECONGESTANTS AND ANTIALLERGICS
S01GA;simpaticomiméticos utilizados como descongestionantes;por;Sympathomimetics used as decongestants
S01GA01;nafazolina;por;"naphazoline; ophthalmic"
S01GA02;tetrizolina;por;"tetryzoline; ophthalmic"
S01GA03;xilometazolina;por;"xylometazoline; ophthalmic"
S01GA04;oximetazolina;por;"oxymetazoline; ophthalmic"
S01GA05;fenilefrina;por;"phenylephrine; ophthalmic (sympathomimetics used a"
S01GA06;oxedrina;por;"oxedrine; ophthalmic"
S01GA51;nafazolina, associações contendo;por;"naphazoline, combinations; ophthalmic"
S01GA52;tetrizolina, associações contendo;por;"tetryzoline, combinations; ophthalmic"
S01GA53;xilometazolina, associações contendo;por;"xylometazoline, combinations; ophthalmic"
S01GA55;fenilefrina, associações contendo;por;"phenylephrine, combinations; ophthalmic"
S01GA56;oxedrina, associações contendo;por;"oxedrine, combinations; ophthalmic"
S01GX;outros antialérgicos;por;Other antiallergics
S01GX01;ácido cromoglícico;por;"cromoglicic acid; ophthalmic"
